STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
15	001	020100	1	1348	0	0	0	0	0	0	0	0	0
15	001	020100	1	1349	0	0	0	0	0	0	0	0	0
15	001	020100	1	1350	0	0	0	0	0	0	0	0	0
15	001	020100	1	1351	0	0	0	0	0	0	0	0	0
15	001	020100	1	1352	0	0	0	0	0	0	0	0	0
15	001	020100	1	1353	0	0	0	0	0	0	0	0	0
15	001	020100	1	1354	0	0	0	0	0	0	0	0	0
15	001	020100	1	1355	0	0	0	0	0	0	0	0	0
15	001	020100	1	1356	0	0	0	0	0	0	0	0	0
15	001	020100	1	1357	0	0	0	0	0	0	0	0	0
15	001	020100	1	1358	0	0	0	0	0	0	0	0	0
15	001	020100	1	1362	0	0	0	0	0	0	0	0	0
15	001	020100	1	1367	0	0	0	0	0	0	0	0	0
15	001	020100	1	1368	0	0	0	0	0	0	0	0	0
15	001	020100	1	1369	0	0	0	0	0	0	0	0	0
15	001	020100	1	1370	0	0	0	0	0	0	0	0	0
15	001	020100	1	1371	0	0	0	0	0	0	0	0	0
15	001	020100	2	2000	0	0	0	0	0	0	0	0	0
15	001	020100	2	2001	0	0	0	0	0	0	0	0	0
15	001	020100	2	2002	0	0	0	0	0	0	0	0	0
15	001	020100	2	2003	0	0	0	0	0	0	0	0	0
15	001	020100	2	2004	13	7	1	0	3	1	0	2	7
15	001	020100	2	2005	9	5	1	0	2	1	0	1	5
15	001	020100	2	2006	1	1	1	0	1	1	0	1	1
15	001	020100	2	2007	0	0	0	0	0	0	0	0	0
15	001	020100	2	2008	0	0	0	0	0	0	0	0	0
15	001	020100	2	2009	1	1	1	0	1	1	0	1	1
15	001	020100	2	2010	0	0	0	0	0	0	0	0	0
15	001	020100	2	2011	8	4	1	0	2	1	0	1	4
15	001	020100	2	2012	3	2	1	0	1	1	0	1	2
15	001	020100	2	2013	8	5	1	0	2	1	0	1	4
15	001	020100	2	2014	3	2	1	0	1	1	0	1	2
15	001	020100	2	2015	0	0	0	0	0	0	0	0	0
15	001	020100	2	2016	0	0	0	0	0	0	0	0	0
15	001	020100	2	2017	0	0	0	0	0	0	0	0	0
15	001	020100	2	2018	0	0	0	0	0	0	0	0	0
15	001	020100	2	2019	5	3	1	0	1	1	0	1	3
15	001	020100	2	2020	4	2	1	0	1	1	0	1	2
15	001	020100	2	2021	0	0	0	0	0	0	0	0	0
15	001	020100	2	2022	9	5	1	0	2	1	0	1	5
15	001	020100	2	2023	8	5	1	0	2	1	0	1	4
15	001	020100	2	2024	2	1	1	0	1	1	0	1	1
15	001	020100	2	2025	5	3	1	0	1	1	0	1	3
15	001	020100	2	2026	0	0	0	0	0	0	0	0	0
15	001	020100	2	2027	0	0	0	0	0	0	0	0	0
15	001	020100	2	2028	0	0	0	0	0	0	0	0	0
15	001	020100	2	2029	9	5	1	0	2	1	0	1	5
15	001	020100	2	2030	6	4	1	0	1	1	0	1	3
15	001	020100	2	2031	0	0	0	0	0	0	0	0	0
15	001	020100	2	2032	0	0	0	0	0	0	0	0	0
15	001	020100	2	2033	0	0	0	0	0	0	0	0	0
15	001	020100	2	2034	0	0	0	0	0	0	0	0	0
15	001	020100	2	2035	0	0	0	0	0	0	0	0	0
15	001	020100	2	2036	0	0	0	0	0	0	0	0	0
15	001	020100	2	2037	3	2	1	0	1	1	0	1	2
15	001	020100	2	2038	0	0	0	0	0	0	0	0	0
15	001	020100	2	2039	7	4	1	0	2	1	0	1	4
15	001	020100	2	2040	8	4	1	0	2	1	0	1	4
15	001	020100	2	2041	13	7	1	0	3	1	0	2	7
15	001	020100	2	2042	5	3	1	0	1	1	0	1	3
15	001	020100	2	2043	54	30	1	0	9	2	0	6	27
15	001	020100	2	2044	0	0	0	0	0	0	0	0	0
15	001	020100	2	2045	9	5	1	0	2	1	0	1	5
15	001	020100	2	2046	7	4	1	0	2	1	0	1	4
15	001	020100	2	2047	20	11	1	0	4	1	0	2	10
15	001	020100	2	2048	16	9	1	0	3	1	0	2	8
15	001	020100	2	2049	31	18	1	0	6	1	0	4	16
15	001	020100	2	2050	2	1	1	0	1	1	0	1	1
15	001	020100	2	2051	4	2	1	0	1	1	0	1	2
15	001	020100	2	2052	5	3	1	0	1	1	0	1	3
15	001	020100	2	2053	8	5	1	0	2	1	0	1	4
15	001	020100	2	2054	5	3	1	0	1	1	0	1	3
15	001	020100	2	2055	0	0	0	0	0	0	0	0	0
15	001	020100	2	2064	0	0	0	0	0	0	0	0	0
15	001	020100	2	2185	0	0	0	0	0	0	0	0	0
15	001	020100	2	2187	0	0	0	0	0	0	0	0	0
15	001	020100	2	2188	0	0	0	0	0	0	0	0	0
15	001	020100	2	2189	0	0	0	0	0	0	0	0	0
15	001	020100	2	2190	0	0	0	0	0	0	0	0	0
15	001	020100	2	2191	0	0	0	0	0	0	0	0	0
15	001	020100	2	2192	0	0	0	0	0	0	0	0	0
15	001	020100	2	2193	5	3	1	0	1	1	0	1	3
15	001	020100	2	2194	5	3	1	0	1	1	0	1	3
15	001	020100	2	2195	0	0	0	0	0	0	0	0	0
15	001	020100	2	2196	0	0	0	0	0	0	0	0	0
15	001	020100	2	2197	0	0	0	0	0	0	0	0	0
15	001	020100	2	2198	0	0	0	0	0	0	0	0	0
15	001	020100	2	2199	0	0	0	0	0	0	0	0	0
15	001	020100	2	2200	6	4	1	0	1	1	0	1	3
15	001	020100	2	2201	4	2	1	0	1	1	0	1	2
15	001	020100	2	2057	0	0	0	0	0	0	0	0	0
15	001	020100	2	2060	0	0	0	0	0	0	0	0	0
15	001	020100	2	2065	43	24	1	0	7	2	0	5	21
15	001	020100	2	2071	47	26	1	0	8	2	0	5	23
15	001	020100	2	2072	35	19	1	0	6	1	0	4	17
15	001	020100	2	2073	0	0	0	0	0	0	0	0	0
